id,nom_voie,id_fantoir,numero,rep,code_insee,code_post,alias,nom_ld,x,y,commune,fant_voie,fant_ld,lat,lon
ADRNIVX_0000000270750674,Avenue Parmentier,7067,127,"",75111,75011,"","",653891.4,6863427,Paris 11e Arrondissement,,,48.869219,2.371434
ADRNIVX_0000000270752680,Avenue Parmentier,7067,128,"",75111,75011,"","",653966.7,6863325.1,Paris 11e Arrondissement,,,48.868308,2.372471
ADRNIVX_0000000270750675,Avenue Parmentier,7067,129,"",75111,75011,"","",653884,6863442.5,Paris 11e Arrondissement,,,48.869358,2.371331
ADRNIVX_0000000270768741,Avenue Parmentier,7067,13,"",75111,75011,"","",654419.3,6862379.1,Paris 11e Arrondissement,,,48.859833,2.378742
ADRNIVX_0000000270767892,Avenue Parmentier,7067,13,BIS,75111,75011,"","",654412.7,6862392.1,Paris 11e Arrondissement,,,48.859950,2.378651
ADRNIVX_0000000270752688,Avenue Parmentier,7067,130,"",75111,75011,"","",653956.4,6863346.5,Paris 11e Arrondissement,,,48.868500,2.372329
ADRNIVX_0000000270750676,Avenue Parmentier,7067,131,"",75111,75011,"","",653877.1,6863457,Paris 11e Arrondissement,,,48.869488,2.371236
ADRNIVX_0000000270751689,Avenue Parmentier,7067,132,"",75111,75011,"","",653950.7,6863358.3,Paris 11e Arrondissement,,,48.868606,2.372250
ADRNIVX_0000000270749665,Avenue Parmentier,7067,133,"",75111,75011,"","",653870.2,6863471.5,Paris 11e Arrondissement,,,48.869618,2.371140
ADRNIVX_0000000270751690,Avenue Parmentier,7067,134,"",75111,75011,"","",653938.2,6863384.8,Paris 11e Arrondissement,,,48.868843,2.372076
ADRNIVX_0000000270749666,Avenue Parmentier,7067,135,"",75111,75011,"","",653862.5,6863487.6,Paris 11e Arrondissement,,,48.869762,2.371033
ADRNIVX_0000000270751691,Avenue Parmentier,7067,136,"",75111,75011,"","",653929.8,6863402.3,Paris 11e Arrondissement,,,48.869000,2.371960
ADRNIVX_0000000270750669,Avenue Parmentier,7067,138,"",75111,75011,"","",653922.3,6863418,Paris 11e Arrondissement,,,48.869140,2.371856
ADRNIVX_0000000270768742,Avenue Parmentier,7067,14,"",75111,75011,"","",654469.5,6862348.1,Paris 11e Arrondissement,,,48.859558,2.379430
ADRNIVX_0000000270750670,Avenue Parmentier,7067,140,"",75111,75011,"","",653915.2,6863433,Paris 11e Arrondissement,,,48.869275,2.371758
ADRNIVX_0000000270750677,Avenue Parmentier,7067,142,"",75111,75011,"","",653904,6863456.2,Paris 11e Arrondissement,,,48.869483,2.371602
ADRNIVX_0000000270749667,Avenue Parmentier,7067,144,"",75111,75011,"","",653897.9,6863469,Paris 11e Arrondissement,,,48.869597,2.371518
ADRNIVX_0000000270749668,Avenue Parmentier,7067,146,"",75111,75011,"","",653892.6,6863480.1,Paris 11e Arrondissement,,,48.869697,2.371444
ADRNIVX_0000000270749669,Avenue Parmentier,7067,148,"",75111,75011,"","",653887.1,6863491.6,Paris 11e Arrondissement,,,48.869800,2.371368
ADRNIVX_0000000270767893,Avenue Parmentier,7067,15,"",75111,75011,"","",654405.2,6862408.9,Paris 11e Arrondissement,,,48.860100,2.378547
ADRNIVX_0000000270749670,Avenue Parmentier,7067,150,"",75111,75011,"","",653880.9,6863504.7,Paris 11e Arrondissement,,,48.869917,2.371282
ADRNIVX_0000000270768743,Avenue Parmentier,7067,16,"",75111,75011,"","",654464.1,6862359.4,Paris 11e Arrondissement,,,48.859659,2.379355
ADRNIVX_0000000270768744,Avenue Parmentier,7067,16,BIS,75111,75011,"","",654445.8,6862370.8,Paris 11e Arrondissement,,,48.859760,2.379104
ADRNIVX_0000000270767207,Avenue Parmentier,7067,17,BIS,75111,75011,"","",654379.3,6862453.9,Paris 11e Arrondissement,,,48.860503,2.378189
ADRNIVX_0000000270767206,Avenue Parmentier,7067,17,"",75111,75011,"","",654390.3,6862437.5,Paris 11e Arrondissement,,,48.860356,2.378341
ADRNIVX_0000000270767884,Avenue Parmentier,7067,18,"",75111,75011,"","",654449.9,6862389.2,Paris 11e Arrondissement,,,48.859926,2.379158
ADRNIVX_0000000270767208,Avenue Parmentier,7067,19,"",75111,75011,"","",654369.4,6862470.2,Paris 11e Arrondissement,,,48.860649,2.378052
ADRNIVX_0000000270770412,Avenue Parmentier,7067,2,"",75111,75011,"","",654509.3,6862264.1,Paris 11e Arrondissement,,,48.858805,2.379981
ADRNIVX_0000000270767886,Avenue Parmentier,7067,20,BIS,75111,75011,"","",654428.6,6862407.9,Paris 11e Arrondissement,,,48.860093,2.378866
ADRNIVX_0000000270767885,Avenue Parmentier,7067,20,"",75111,75011,"","",654440.6,6862409,Paris 11e Arrondissement,,,48.860103,2.379029
ADRNIVX_0000000270767211,Avenue Parmentier,7067,21,"",75111,75011,"","",654361.6,6862481.9,Paris 11e Arrondissement,,,48.860753,2.377945
ADRNIVX_0000000270767887,Avenue Parmentier,7067,22,"",75111,75011,"","",654432.8,6862425.4,Paris 11e Arrondissement,,,48.860250,2.378921
ADRNIVX_0000000312906240,Avenue Parmentier,7067,23,"",75111,75011,"","",654350.7,6862499.4,Paris 11e Arrondissement,,,48.860910,2.377794
ADRNIVX_0000000312903823,Avenue Parmentier,7067,23,"",75111,75011,"","",654350.7,6862499.4,Paris 11e Arrondissement,,,48.860910,2.377794
ADRNIVX_0000000270766488,Avenue Parmentier,7067,23,"",75111,75011,"","",654350.7,6862499.4,Paris 11e Arrondissement,,,48.860910,2.377794
ADRNIVX_0000000270766489,Avenue Parmentier,7067,25,"",75111,75011,"","",654332,6862521.6,Paris 11e Arrondissement,,,48.861108,2.377537
ADRNIVX_0000000270767209,Avenue Parmentier,7067,26,"",75111,75011,"","",654418.3,6862453.1,Paris 11e Arrondissement,,,48.860498,2.378721
ADRNIVX_0000000270766490,Avenue Parmentier,7067,27,"",75111,75011,"","",654330.1,6862531.5,Paris 11e Arrondissement,,,48.861197,2.377510
ADRNIVX_0000000270767210,Avenue Parmentier,7067,28,"",75111,75011,"","",654409.8,6862466.5,Paris 11e Arrondissement,,,48.860618,2.378603
ADRNIVX_0000000270765735,Avenue Parmentier,7067,29,"",75111,75011,"","",654328.1,6862557.1,Paris 11e Arrondissement,,,48.861427,2.377480
ADRNIVX_0000000270769568,Avenue Parmentier,7067,3,"",75111,75011,"","",654464.5,6862310.9,Paris 11e Arrondissement,,,48.859223,2.379366
ADRNIVX_0000000270766479,Avenue Parmentier,7067,30,BIS,75111,75011,"","",654389.5,6862497.3,Paris 11e Arrondissement,,,48.860894,2.378324
ADRNIVX_0000000270766478,Avenue Parmentier,7067,30,"",75111,75011,"","",654394.4,6862490.6,Paris 11e Arrondissement,,,48.860834,2.378391
ADRNIVX_0000000270765743,Avenue Parmentier,7067,31,"",75111,75011,"","",654312.7,6862558.7,Paris 11e Arrondissement,,,48.861441,2.377270
ADRNIVX_0000000270766480,Avenue Parmentier,7067,32,"",75111,75011,"","",654385.8,6862504,Paris 11e Arrondissement,,,48.860954,2.378272
ADRNIVX_0000000270765744,Avenue Parmentier,7067,33,"",75111,75011,"","",654294.6,6862587.8,Paris 11e Arrondissement,,,48.861701,2.377020
ADRNIVX_0000000270766481,Avenue Parmentier,7067,34,"",75111,75011,"","",654382,6862510.1,Paris 11e Arrondissement,,,48.861008,2.378220
ADRNIVX_0000000270765048,Avenue Parmentier,7067,35,"",75111,75011,"","",654273.3,6862628.2,Paris 11e Arrondissement,,,48.862063,2.376726
ADRNIVX_0000000270766482,Avenue Parmentier,7067,36,"",75111,75011,"","",654377.1,6862517.7,Paris 11e Arrondissement,,,48.861076,2.378152
ADRNIVX_0000000270764311,Avenue Parmentier,7067,37,"",75111,75011,"","",654264.3,6862646.9,Paris 11e Arrondissement,,,48.862230,2.376601
ADRNIVX_0000000270765736,Avenue Parmentier,7067,38,"",75111,75011,"","",654354,6862553.8,Paris 11e Arrondissement,,,48.861400,2.377834
ADRNIVX_0000000270764312,Avenue Parmentier,7067,39,"",75111,75011,"","",654255.3,6862665.6,Paris 11e Arrondissement,,,48.862398,2.376476
ADRNIVX_0000000270770413,Avenue Parmentier,7067,4,"",75111,75011,"","",654501.4,6862280.9,Paris 11e Arrondissement,,,48.858956,2.379872
ADRNIVX_0000000270765737,Avenue Parmentier,7067,40,"",75111,75011,"","",654348.5,6862562.4,Paris 11e Arrondissement,,,48.861476,2.377758
ADRNIVX_0000000270764313,Avenue Parmentier,7067,41,"",75111,75011,"","",654256.3,6862681.2,Paris 11e Arrondissement,,,48.862538,2.376488
ADRNIVX_0000000270765738,Avenue Parmentier,7067,42,"",75111,75011,"","",654342.4,6862571.9,Paris 11e Arrondissement,,,48.861561,2.377674
ADRNIVX_0000000270765739,Avenue Parmentier,7067,44,"",75111,75011,"","",654336.7,6862580.9,Paris 11e Arrondissement,,,48.861642,2.377595
ADRNIVX_0000000270763646,Avenue Parmentier,7067,45,"",75111,75011,"","",654238.7,6862699.7,Paris 11e Arrondissement,,,48.862703,2.376246
ADRNIVX_0000000270765046,Avenue Parmentier,7067,46,"",75111,75011,"","",654321.9,6862604.1,Paris 11e Arrondissement,,,48.861850,2.377391
ADRNIVX_0000000270763647,Avenue Parmentier,7067,47,"",75111,75011,"","",654227.9,6862722.4,Paris 11e Arrondissement,,,48.862907,2.376097
ADRNIVX_0000000270765049,Avenue Parmentier,7067,48,"",75111,75011,"","",654313.1,6862617.8,Paris 11e Arrondissement,,,48.861972,2.377269
ADRNIVX_0000000270762872,Avenue Parmentier,7067,49,"",75111,75011,"","",654218.2,6862742.7,Paris 11e Arrondissement,,,48.863089,2.375962
ADRNIVX_0000000270769569,Avenue Parmentier,7067,5,"",75111,75011,"","",654448,6862318.5,Paris 11e Arrondissement,,,48.859290,2.379140
ADRNIVX_0000000270764306,Avenue Parmentier,7067,50,"",75111,75011,"","",654293.1,6862642.4,Paris 11e Arrondissement,,,48.862192,2.376994
ADRNIVX_0000000270762875,Avenue Parmentier,7067,51,"",75111,75011,"","",654212.4,6862755,Paris 11e Arrondissement,,,48.863199,2.375882
ADRNIVX_0000000270764307,Avenue Parmentier,7067,52,"",75111,75011,"","",654284.5,6862660.3,Paris 11e Arrondissement,,,48.862352,2.376875
ADRNIVX_0000000270764308,Avenue Parmentier,7067,52,BIS,75111,75011,"","",654283.5,6862645.6,Paris 11e Arrondissement,,,48.862220,2.376863
ADRNIVX_0000000270762876,Avenue Parmentier,7067,53,"",75111,75011,"","",654207.7,6862764.8,Paris 11e Arrondissement,,,48.863287,2.375817
ADRNIVX_0000000270762877,Avenue Parmentier,7067,55,"",75111,75011,"","",654212.1,6862774.4,Paris 11e Arrondissement,,,48.863373,2.375876
ADRNIVX_0000000270764309,Avenue Parmentier,7067,56,"",75111,75011,"","",654277.4,6862675,Paris 11e Arrondissement,,,48.862484,2.376777
ADRNIVX_0000000270762878,Avenue Parmentier,7067,57,"",75111,75011,"","",654206.6,6862785.8,Paris 11e Arrondissement,,,48.863475,2.375800
ADRNIVX_0000000270764310,Avenue Parmentier,7067,58,"",75111,75011,"","",654272.7,6862685,Paris 11e Arrondissement,,,48.862574,2.376711
ADRNIVX_0000000270762131,Avenue Parmentier,7067,59,"",75111,75011,"","",654201.2,6862797.2,Paris 11e Arrondissement,,,48.863578,2.375725
ADRNIVX_0000000270769564,Avenue Parmentier,7067,6,"",75111,75011,"","",654494.9,6862294.4,Paris 11e Arrondissement,,,48.859077,2.379782
ADRNIVX_0000000270764314,Avenue Parmentier,7067,60,"",75111,75011,"","",654262.1,6862689.7,Paris 11e Arrondissement,,,48.862615,2.376566
ADRNIVX_0000000270762132,Avenue Parmentier,7067,61,"",75111,75011,"","",654195.7,6862808.6,Paris 11e Arrondissement,,,48.863680,2.375649
ADRNIVX_0000000270763648,Avenue Parmentier,7067,62,"",75111,75011,"","",654260.6,6862710.1,Paris 11e Arrondissement,,,48.862798,2.376544
ADRNIVX_0000000270763649,Avenue Parmentier,7067,62,BIS,75111,75011,"","",654255.8,6862721.6,Paris 11e Arrondissement,,,48.862902,2.376477
ADRNIVX_0000000270762133,Avenue Parmentier,7067,63,"",75111,75011,"","",654183.7,6862815.2,Paris 11e Arrondissement,,,48.863738,2.375484
ADRNIVX_0000000270763650,Avenue Parmentier,7067,64,"",75111,75011,"","",654248.6,6862735.2,Paris 11e Arrondissement,,,48.863023,2.376378
ADRNIVX_0000000270762134,Avenue Parmentier,7067,65,"",75111,75011,"","",654180,6862822.8,Paris 11e Arrondissement,,,48.863806,2.375433
ADRNIVX_0000000270762873,Avenue Parmentier,7067,66,"",75111,75011,"","",654230.9,6862755.4,Paris 11e Arrondissement,,,48.863204,2.376134
ADRNIVX_0000000270762135,Avenue Parmentier,7067,67,"",75111,75011,"","",654169.7,6862844.7,Paris 11e Arrondissement,,,48.864002,2.375290
ADRNIVX_0000000270762874,Avenue Parmentier,7067,68,"",75111,75011,"","",654230.6,6862773,Paris 11e Arrondissement,,,48.863362,2.376128
ADRNIVX_0000000270761352,Avenue Parmentier,7067,69,"",75111,75011,"","",654163.6,6862857.7,Paris 11e Arrondissement,,,48.864119,2.375206
ADRNIVX_0000000270769570,Avenue Parmentier,7067,7,"",75111,75011,"","",654443.2,6862328.9,Paris 11e Arrondissement,,,48.859383,2.379073
ADRNIVX_0000000270762129,Avenue Parmentier,7067,70,"",75111,75011,"","",654219.1,6862797.1,Paris 11e Arrondissement,,,48.863578,2.375969
ADRNIVX_0000000270761356,Avenue Parmentier,7067,71,"",75111,75011,"","",654157.4,6862870.6,Paris 11e Arrondissement,,,48.864234,2.375120
ADRNIVX_0000000312905753,Avenue Parmentier,7067,72,"",75111,75011,"","",654203.7,6862812.4,Paris 11e Arrondissement,,,48.863714,2.375757
ADRNIVX_0000000312906525,Avenue Parmentier,7067,72,"",75111,75011,"","",654203.7,6862812.4,Paris 11e Arrondissement,,,48.863714,2.375757
ADRNIVX_0000000270762136,Avenue Parmentier,7067,72,"",75111,75011,"","",654203.7,6862812.4,Paris 11e Arrondissement,,,48.863714,2.375757
ADRNIVX_0000000312907330,Avenue Parmentier,7067,72,"",75111,75011,"","",654203.7,6862812.4,Paris 11e Arrondissement,,,48.863714,2.375757
ADRNIVX_0000000312905754,Avenue Parmentier,7067,72,"",75111,75011,"","",654203.7,6862812.4,Paris 11e Arrondissement,,,48.863714,2.375757
ADRNIVX_0000000270761357,Avenue Parmentier,7067,73,"",75111,75011,"","",654149.2,6862887.9,Paris 11e Arrondissement,,,48.864389,2.375006
ADRNIVX_0000000270762137,Avenue Parmentier,7067,74,"",75111,75011,"","",654202.4,6862832.1,Paris 11e Arrondissement,,,48.863891,2.375737
ADRNIVX_0000000270760469,Avenue Parmentier,7067,75,BIS,75111,75011,"","",654150.3,6862903.6,Paris 11e Arrondissement,,,48.864531,2.375019
ADRNIVX_0000000270760468,Avenue Parmentier,7067,75,"",75111,75011,"","",654143.6,6862899.7,Paris 11e Arrondissement,,,48.864495,2.374929
ADRNIVX_0000000270761353,Avenue Parmentier,7067,76,"",75111,75011,"","",654195,6862847.5,Paris 11e Arrondissement,,,48.864029,2.375635
ADRNIVX_0000000270760470,Avenue Parmentier,7067,77,"",75111,75011,"","",654134.7,6862918.2,Paris 11e Arrondissement,,,48.864661,2.374805
ADRNIVX_0000000270760471,Avenue Parmentier,7067,79,"",75111,75011,"","",654128.1,6862932.1,Paris 11e Arrondissement,,,48.864785,2.374714
ADRNIVX_0000000358954611,Avenue Parmentier,7067,8,"",75111,75011,"","",654490.5,6862303.5,Paris 11e Arrondissement,,,48.859158,2.379721
ADRNIVX_0000000270761354,Avenue Parmentier,7067,80,"",75111,75011,"","",654177.4,6862884.4,Paris 11e Arrondissement,,,48.864360,2.375391
ADRNIVX_0000000270760472,Avenue Parmentier,7067,81,"",75111,75011,"","",654122.4,6862944.1,Paris 11e Arrondissement,,,48.864893,2.374635
ADRNIVX_0000000270760464,Avenue Parmentier,7067,82,"",75111,75011,"","",654164.3,6862911.9,Paris 11e Arrondissement,,,48.864606,2.375209
ADRNIVX_0000000270758671,Avenue Parmentier,7067,85,"",75111,75011,"","",654101.8,6863001.7,Paris 11e Arrondissement,,,48.865409,2.374348
ADRNIVX_0000000270760473,Avenue Parmentier,7067,86,"",75111,75011,"","",654145.7,6862933.7,Paris 11e Arrondissement,,,48.864801,2.374954
ADRNIVX_0000000270758672,Avenue Parmentier,7067,87,"",75111,75011,"","",654075.9,6863041.1,Paris 11e Arrondissement,,,48.865762,2.373991
ADRNIVX_0000000270758669,Avenue Parmentier,7067,88,BIS,75111,75011,"","",654129.4,6863005.6,Paris 11e Arrondissement,,,48.865447,2.374724
ADRNIVX_0000000270759607,Avenue Parmentier,7067,88,"",75111,75011,"","",654146.7,6862948.9,Paris 11e Arrondissement,,,48.864938,2.374966
ADRNIVX_0000000270758670,Avenue Parmentier,7067,88,TER,75111,75011,"","",654126.1,6863016.9,Paris 11e Arrondissement,,,48.865548,2.374677
ADRNIVX_0000000270757672,Avenue Parmentier,7067,89,"",75111,75011,"","",654082.2,6863044.2,Paris 11e Arrondissement,,,48.865790,2.374076
ADRNIVX_0000000270768738,Avenue Parmentier,7067,9,"",75111,75011,"","",654436.1,6862343.7,Paris 11e Arrondissement,,,48.859516,2.378975
ADRNIVX_0000000270758673,Avenue Parmentier,7067,90,"",75111,75011,"","",654104.6,6863034.8,Paris 11e Arrondissement,,,48.865707,2.374382
ADRNIVX_0000000270757673,Avenue Parmentier,7067,91,"",75111,75011,"","",654074.1,6863062,Paris 11e Arrondissement,,,48.865950,2.373964
ADRNIVX_0000000270757674,Avenue Parmentier,7067,93,"",75111,75011,"","",654066,6863079.8,Paris 11e Arrondissement,,,48.866109,2.373851
ADRNIVX_0000000270757675,Avenue Parmentier,7067,94,"",75111,75011,"","",654093.3,6863060.3,Paris 11e Arrondissement,,,48.865936,2.374226
ADRNIVX_0000000270757679,Avenue Parmentier,7067,95,"",75111,75011,"","",654048.4,6863098.7,Paris 11e Arrondissement,,,48.866278,2.373609
ADRNIVX_0000000270757676,Avenue Parmentier,7067,96,"",75111,75011,"","",654085.8,6863076.1,Paris 11e Arrondissement,,,48.866077,2.374122
ADRNIVX_0000000270756699,Avenue Parmentier,7067,97,"",75111,75011,"","",654042,6863112.2,Paris 11e Arrondissement,,,48.866399,2.373521
ADRNIVX_0000000270757677,Avenue Parmentier,7067,98,"",75111,75011,"","",654080.8,6863086.4,Paris 11e Arrondissement,,,48.866170,2.374052
ADRNIVX_0000000270756700,Avenue Parmentier,7067,99,"",75111,75011,"","",654035.4,6863125.9,Paris 11e Arrondissement,,,48.866522,2.373429
ADRNIVX_0000000270788157,Avenue Philippe-Auguste,7380,1,"",75111,75011,"","",655616.5,6861216.7,Paris 11e Arrondissement,,,48.849463,2.395181
ADRNIVX_0000000270787242,Avenue Philippe-Auguste,7380,10,"",75111,75011,"","",655613.8,6861277.9,Paris 11e Arrondissement,,,48.850013,2.395138
ADRNIVX_0000000270775588,Avenue Philippe-Auguste,7380,100,"",75111,75011,"","",655337.6,6861967.3,Paris 11e Arrondissement,,,48.856194,2.391301
ADRNIVX_0000000270775589,Avenue Philippe-Auguste,7380,101,"",75111,75011,"","",655303.1,6861967.4,Paris 11e Arrondissement,,,48.856193,2.390831
ADRNIVX_0000000270774737,Avenue Philippe-Auguste,7380,102,"",75111,75011,"","",655332.1,6861980.9,Paris 11e Arrondissement,,,48.856316,2.391225
ADRNIVX_0000000270774738,Avenue Philippe-Auguste,7380,103,"",75111,75011,"","",655297.3,6861981.9,Paris 11e Arrondissement,,,48.856323,2.390751
ADRNIVX_0000000270774739,Avenue Philippe-Auguste,7380,104,"",75111,75011,"","",655316.1,6861989.2,Paris 11e Arrondissement,,,48.856390,2.391006
ADRNIVX_0000000270774740,Avenue Philippe-Auguste,7380,105,"",75111,75011,"","",655305.6,6861991.5,Paris 11e Arrondissement,,,48.856410,2.390863
ADRNIVX_0000000270774741,Avenue Philippe-Auguste,7380,106,"",75111,75011,"","",655322.6,6862004.5,Paris 11e Arrondissement,,,48.856528,2.391093
ADRNIVX_0000000270774742,Avenue Philippe-Auguste,7380,107,"",75111,75011,"","",655299.1,6862007.9,Paris 11e Arrondissement,,,48.856557,2.390772
ADRNIVX_0000000270774744,Avenue Philippe-Auguste,7380,108,BIS,75111,75011,"","",655303.9,6862019.7,Paris 11e Arrondissement,,,48.856663,2.390837
ADRNIVX_0000000270774743,Avenue Philippe-Auguste,7380,108,"",75111,75011,"","",655314.8,6862024.2,Paris 11e Arrondissement,,,48.856704,2.390985
ADRNIVX_0000000270773822,Avenue Philippe-Auguste,7380,109,"",75111,75011,"","",655292.6,6862024.2,Paris 11e Arrondissement,,,48.856703,2.390682
ADRNIVX_0000000270787254,Avenue Philippe-Auguste,7380,11,"",75111,75011,"","",655574.1,6861291,Paris 11e Arrondissement,,,48.850129,2.394595
ADRNIVX_0000000270773819,Avenue Philippe-Auguste,7380,110,"",75111,75011,"","",655307.9,6862041.4,Paris 11e Arrondissement,,,48.856858,2.390889
ADRNIVX_0000000270773823,Avenue Philippe-Auguste,7380,111,"",75111,75011,"","",655286,6862040.6,Paris 11e Arrondissement,,,48.856850,2.390590
ADRNIVX_0000000270773820,Avenue Philippe-Auguste,7380,112,"",75111,75011,"","",655301.4,6862057.6,Paris 11e Arrondissement,,,48.857004,2.390799
ADRNIVX_0000000270773824,Avenue Philippe-Auguste,7380,113,"",75111,75011,"","",655279.5,6862056.9,Paris 11e Arrondissement,,,48.856996,2.390500
ADRNIVX_0000000270773821,Avenue Philippe-Auguste,7380,114,"",75111,75011,"","",655295.2,6862072.9,Paris 11e Arrondissement,,,48.857141,2.390712
ADRNIVX_0000000270773825,Avenue Philippe-Auguste,7380,115,"",75111,75011,"","",655261.3,6862071.6,Paris 11e Arrondissement,,,48.857127,2.390251
ADRNIVX_0000000270772987,Avenue Philippe-Auguste,7380,116,"",75111,75011,"","",655279.5,6862080.8,Paris 11e Arrondissement,,,48.857211,2.390498
ADRNIVX_0000000270772988,Avenue Philippe-Auguste,7380,117,"",75111,75011,"","",655266.5,6862089.7,Paris 11e Arrondissement,,,48.857290,2.390320
ADRNIVX_0000000270772989,Avenue Philippe-Auguste,7380,117,B,75111,75011,"","",655251.9,6862093,Paris 11e Arrondissement,,,48.857319,2.390120
ADRNIVX_0000000270772991,Avenue Philippe-Auguste,7380,119,"",75111,75011,"","",655248.5,6862103.5,Paris 11e Arrondissement,,,48.857413,2.390073
ADRNIVX_0000000270787243,Avenue Philippe-Auguste,7380,12,"",75111,75011,"","",655609,6861290.1,Paris 11e Arrondissement,,,48.850123,2.395071
ADRNIVX_0000000270772992,Avenue Philippe-Auguste,7380,120,"",75111,75011,"","",655267.3,6862111.4,Paris 11e Arrondissement,,,48.857485,2.390328
ADRNIVX_0000000270772993,Avenue Philippe-Auguste,7380,121,"",75111,75011,"","",655253.5,6862122.4,Paris 11e Arrondissement,,,48.857583,2.390139
ADRNIVX_0000000270772994,Avenue Philippe-Auguste,7380,122,"",75111,75011,"","",655278.6,6862114.3,Paris 11e Arrondissement,,,48.857512,2.390482
ADRNIVX_0000000270772995,Avenue Philippe-Auguste,7380,123,"",75111,75011,"","",655242.2,6862119.3,Paris 11e Arrondissement,,,48.857554,2.389985
ADRNIVX_0000000312902749,Avenue Philippe-Auguste,7380,123,"",75111,75011,"","",655242.2,6862119.3,Paris 11e Arrondissement,,,48.857554,2.389985
ADRNIVX_0000000312902750,Avenue Philippe-Auguste,7380,123,"",75111,75011,"","",655242.2,6862119.3,Paris 11e Arrondissement,,,48.857554,2.389985
ADRNIVX_0000000312905621,Avenue Philippe-Auguste,7380,124,"",75111,75011,"","",655271.2,6862132.8,Paris 11e Arrondissement,,,48.857678,2.390379
ADRNIVX_0000000270772154,Avenue Philippe-Auguste,7380,124,"",75111,75011,"","",655271.2,6862132.8,Paris 11e Arrondissement,,,48.857678,2.390379
ADRNIVX_0000000312907612,Avenue Philippe-Auguste,7380,124,"",75111,75011,"","",655271.2,6862132.8,Paris 11e Arrondissement,,,48.857678,2.390379
ADRNIVX_0000000340086845,Avenue Philippe-Auguste,7380,125,"",75111,75011,"","",655238.9,6862127.5,Paris 11e Arrondissement,,,48.857628,2.389939
ADRNIVX_0000000270772156,Avenue Philippe-Auguste,7380,126,"",75111,75011,"","",655265.8,6862146.3,Paris 11e Arrondissement,,,48.857799,2.390304
ADRNIVX_0000000270772159,Avenue Philippe-Auguste,7380,127,"",75111,75011,"","",655231.8,6862145.3,Paris 11e Arrondissement,,,48.857787,2.389841
ADRNIVX_0000000270772157,Avenue Philippe-Auguste,7380,127,BIS,75111,75011,"","",655234.6,6862169.3,Paris 11e Arrondissement,,,48.858004,2.389876
ADRNIVX_0000000270772158,Avenue Philippe-Auguste,7380,128,"",75111,75011,"","",655261.3,6862157.5,Paris 11e Arrondissement,,,48.857899,2.390242
ADRNIVX_0000000270771216,Avenue Philippe-Auguste,7380,129,"",75111,75011,"","",655218.1,6862179.3,Paris 11e Arrondissement,,,48.858092,2.389650
ADRNIVX_0000000312901835,Avenue Philippe-Auguste,7380,13,BIS,75111,75011,"","",655564.5,6861314.4,Paris 11e Arrondissement,,,48.850338,2.394462
ADRNIVX_0000000312901817,Avenue Philippe-Auguste,7380,13,"",75111,75011,"","",655569.5,6861302.6,Paris 11e Arrondissement,,,48.850233,2.394531
ADRNIVX_0000000312901836,Avenue Philippe-Auguste,7380,13,BIS,75111,75011,"","",655564.5,6861314.4,Paris 11e Arrondissement,,,48.850338,2.394462
ADRNIVX_0000000312901816,Avenue Philippe-Auguste,7380,13,"",75111,75011,"","",655569.5,6861302.6,Paris 11e Arrondissement,,,48.850233,2.394531
ADRNIVX_0000000270786246,Avenue Philippe-Auguste,7380,13,BIS,75111,75011,"","",655564.5,6861314.4,Paris 11e Arrondissement,,,48.850338,2.394462
ADRNIVX_0000000270787255,Avenue Philippe-Auguste,7380,13,"",75111,75011,"","",655569.5,6861302.6,Paris 11e Arrondissement,,,48.850233,2.394531
ADRNIVX_0000000270771217,Avenue Philippe-Auguste,7380,130,"",75111,75011,"","",655237.3,6862186.7,Paris 11e Arrondissement,,,48.858160,2.389911
ADRNIVX_0000000270771218,Avenue Philippe-Auguste,7380,131,"",75111,75011,"","",655225.8,6862195.2,Paris 11e Arrondissement,,,48.858236,2.389754
ADRNIVX_0000000270787244,Avenue Philippe-Auguste,7380,14,"",75111,75011,"","",655605.2,6861299.5,Paris 11e Arrondissement,,,48.850207,2.395018
ADRNIVX_0000000270786247,Avenue Philippe-Auguste,7380,15,"",75111,75011,"","",655560.6,6861323.7,Paris 11e Arrondissement,,,48.850422,2.394408
ADRNIVX_0000000270787245,Avenue Philippe-Auguste,7380,16,"",75111,75011,"","",655601.8,6861308,Paris 11e Arrondissement,,,48.850283,2.394971
ADRNIVX_0000000270786248,Avenue Philippe-Auguste,7380,17,"",75111,75011,"","",655556.7,6861334.5,Paris 11e Arrondissement,,,48.850518,2.394354
ADRNIVX_0000000270786237,Avenue Philippe-Auguste,7380,18,"",75111,75011,"","",655598,6861317.4,Paris 11e Arrondissement,,,48.850368,2.394918
ADRNIVX_0000000270786249,Avenue Philippe-Auguste,7380,18,BIS,75111,75011,"","",655594.1,6861326.1,Paris 11e Arrondissement,,,48.850446,2.394864
ADRNIVX_0000000270785440,Avenue Philippe-Auguste,7380,19,"",75111,75011,"","",655544.4,6861365.2,Paris 11e Arrondissement,,,48.850794,2.394183
ADRNIVX_0000000270788158,Avenue Philippe-Auguste,7380,2,"",75111,75011,"","",655624.7,6861219.9,Paris 11e Arrondissement,,,48.849493,2.395292
ADRNIVX_0000000270786250,Avenue Philippe-Auguste,7380,20,"",75111,75011,"","",655589,6861339.8,Paris 11e Arrondissement,,,48.850568,2.394793
